date,open,high,low,close,volume,adjclose,vader_mean,finbert_mean,ret_1d,mom_5,vol_5,ma_5,ma_10,RSI_14,ret_next_1d,target
2009-10-09,9786.040039,9865.009766,9764.879883,9864.94043,161120000,9864.94043,-0.11784800000000001,-0.5133185,0.007977045987806797,0.039764295248635007,0.005554984427791154,9741.678125,9694.918164,54.17799492140331,0.0021144957892056393,1
2009-10-12,9865.240234,9931.820312,9849.370117,9885.799805,158850000,9885.799805,-0.206428,-0.5163004,0.0021144957892056393,0.029797630667465436,0.0055146063755470535,9798.888086,9704.5621093,52.796457089800064,-0.001491051335325011,0
2009-10-13,9883.980469,9895.089844,9815.05957,9871.05957,211510000,9871.05957,-0.18267599999999998,-0.35685304,-0.001491051335325011,0.014367072061656883,0.004164442161613059,9826.85,9717.4480468,56.562345640154525,0.01466922380248592,1
2009-10-14,9873.549805,10027.730469,9873.480469,10015.860352,284810000,10015.860352,-0.296268,-0.52486724,0.01466922380248592,0.029847091039498563,0.006130489750993013,9884.906054800002,9747.8060547,64.86904100155334,0.004700552558183357,1
2009-10-15,10014.879883,10062.94043,9977.469727,10062.94043,252480000,10062.94043,-0.09097599999999999,-0.49941406,0.004700552558183357,0.028208233040761366,0.0061469859593827865,9940.1201174,9803.1720704,69.08678688239567,-0.006661102136724106,0
2009-10-16,10061.360352,10061.660156,9939.910156,9995.910156,307770000,9995.910156,-0.191616,-0.8224902,-0.006661102136724106,0.013276281486881647,0.007949793265154128,9966.3140626,9853.9960938,60.48676820624454,0.00963196672413158,1
2009-10-19,9996.669922,10117.959961,9995.150391,10092.19043,186240000,10092.19043,-0.215396,-0.23319946,0.00963196672413158,0.020877483771784666,0.0085104133661483,10007.592187600001,9903.2401368,66.92521151516783,-0.005024673419683046,0
2009-10-20,10092.419922,10098.389648,9992.80957,10041.480469,214500000,10041.480469,0.03369200000000001,-0.7450537,-0.005024673419683046,0.017264701706181773,0.009215546411579638,10041.676367400001,9934.263183699999,65.60602202543885,-0.009173957693229928,0
2009-10-21,10038.839844,10119.469727,9943.759766,9949.360352,251050000,9949.360352,-0.124608,-0.70363134,-0.009173957693229928,-0.006639469567556566,0.008064245118104715,10028.3763674,9956.641211099999,73.31323318517263,0.013262080508871676,1
2009-10-22,9946.179688,10105.19043,9916.780273,10081.30957,231900000,10081.30957,-0.189452,-0.41721192,0.013262080508871676,0.0018254246984545919,0.010266559795392878,10032.0501954,9986.0851564,78.1564473313912,-0.010824970827673863,0
2009-10-23,10099.900391,10109.570312,9932.5,9972.179688,305670000,9972.179688,-0.07020400000000002,-0.1453711,-0.010824970827673863,-0.0023740177362193693,0.011116872288324796,10027.3041018,9996.8090822,67.7139884463204,-0.010451047841166794,0
2009-10-26,9972.330078,10072.320312,9849.450195,9867.959961,270050000,9867.959961,-0.379872,-0.45046872,-0.010451047841166794,-0.02221821620938247,0.01016140209091832,9982.458008,9995.0250978,56.67561573797911,0.001440009997624614,1
2009-10-27,9868.339844,9947.540039,9837.959961,9882.169922,237060000,9882.169922,-0.33138,-0.5621389,0.001440009997624614,-0.015865244919991972,0.010475246066185544,9950.5958986,9996.136133,57.58311500390779,-0.012090410602433543,0
2009-10-28,9881.110352,9902.419922,9758.080078,9762.69043,257370000,9762.69043,-0.321716,-0.098532714,-0.012090410602433543,-0.018762002319322457,0.010964343606043737,9913.2619142,9970.8191408,48.89153125139016,0.020474852647765385,1
2009-10-29,9762.910156,9969.910156,9759.129883,9962.580078,248950000,9962.580078,-0.18698,-0.46259767,0.020474852647765385,-0.011777189379573727,0.013853230372708608,9889.516015800002,9960.783105600001,54.02638047814215,-0.025078805594921594,0
2009-10-30,9961.519531,9962.129883,9684.540039,9712.730469,327980000,9712.730469,-0.201724,-0.42366737,-0.025078805594921594,-0.026017302848263757,0.017128109988891308,9837.626172,9932.4651369,43.99685654820189,0.00789787807299236,1
2009-11-02,9712.129883,9858.589844,9678.950195,9789.44043,242460000,9789.44043,-0.05321999999999999,-0.88843834,0.00789787807299236,-0.007957017591307958,0.017663314171649593,9821.9222658,9902.1901369,47.28562132826369,-0.0017907329969830688,0
2009-11-03,9787.469727,9787.469727,9703.889648,9771.910156,231520000,9771.910156,-0.17011600000000002,-0.5033789,-0.0017907329969830688,-0.011157444859811183,0.01758912642282083,9799.8703126,9875.2331056,41.13674470269291,0.003093508998487815,1
2009-11-04,9767.299805,9928.040039,9767.139648,9802.139648,224130000,9802.139648,-0.19445199999999999,-0.71473634,0.003093508998487815,0.004040814187734165,0.01672642482279782,9807.760156200002,9860.511035200001,40.40706567812951,0.020793451258530826,1
2009-11-05,9807.799805,10013.070312,9807.799805,10005.959961,211040000,10005.959961,-0.266256,-0.4780664,0.020793451258530826,0.004354281989240372,0.016819892030359128,9816.4361328,9852.9760743,50.3358604837595,0.0017449561129618818,1
2009-11-06,10001.349609,10044.5,9936.80957,10023.419922,181010000,10023.419922,-0.20506799999999997,-0.55406684,0.0017449561129618818,0.031987859026009424,0.008790504584901089,9878.5740234,9858.1000977,47.57390325065461,0.020304497824470413,1
2009-11-09,10020.620117,10228.230469,10020.620117,10226.94043,227470000,10226.94043,-0.06792000000000002,-0.73526365,0.020304497824470413,0.044691012027538335,0.010847734877539046,9966.0740234,9893.9981446,55.9059236868404,0.0019584837847734793,1
2009-11-10,10223.009766,10260.799805,10197.69043,10246.969727,193950000,10246.969727,-0.186936,-0.4415212,0.0019584837847734793,0.04861481157891223,0.010028787628022087,10061.0859376,9930.478125099999,59.933375929040054,0.004322257231159643,1
2009-11-11,10247.419922,10341.969727,10246.139648,10291.259766,166920000,10291.259766,-0.07235199999999999,-0.627116,0.004322257231159643,0.04989932153229404,0.009843477051558249,10158.909961199999,9983.335058699999,57.443098949587466,-0.009113562492112037,0
2009-11-12,10289.820312,10321.639648,10171.240234,10197.469727,183810000,10197.469727,-0.250424,-0.32469916,-0.009113562492112037,0.019139569491227526,0.010571616464797144,10197.211914399999,10006.8240236,58.074747860262256,0.007158638559790598,1
2009-11-13,10197.849609,10305.69043,10192.030273,10270.469727,167280000,10270.469727,-0.20089200000000002,-0.5806152,0.007158638559790598,0.024647256816783703,0.010580203720209728,10246.621875399998,10062.5979494,64.7568275992254,0.013289580479574514,1
2009-11-16,10267.530273,10434.240234,10267.450195,10406.959961,202570000,10406.959961,-0.35282800000000003,-0.65972656,0.013289580479574514,0.01760248162509348,0.008236704387923614,10282.6257816,10124.349902500002,67.65675157971563,0.0029268836542224452,1
2009-11-17,10404.769531,10438.169922,10361.990234,10437.419922,158320000,10437.419922,-0.102768,-0.4563318,0.0029268836542224452,0.01858600152766887,0.00820202912005121,10320.715820599999,10190.9008791,74.14803169081932,-0.001064473029065427,0
2009-11-18,10426.269531,10432.660156,10360.099609,10426.30957,166340000,10426.30957,-0.241016,-0.86632293,-0.001064473029065427,0.013122766995560031,0.008452563383595397,10347.7257814,10253.3178713,69.18949410523977,-0.00900310309892316,0
2009-11-19,10425.330078,10425.330078,10256.110352,10332.44043,196250000,10332.44043,-0.144012,-0.4478125,-0.00900310309892316,0.013235705190929536,0.00841422335778525,10374.719922,10285.9659182,79.44523066587226,-0.001382081425656101,0
2009-11-20,10327.910156,10342.719727,10271.679688,10318.160156,230430000,10318.160156,-0.303844,-0.6004496,-0.001382081425656101,0.004643451591568981,0.008135327675645988,10384.2580078,10315.4399416,76.70625671589062,0.012869546216801364,1
2009-11-23,10320.129883,10495.610352,10320.049805,10450.950195,182350000,10450.950195,-0.42267200000000005,-0.49935547,0.012869546216801364,0.004227001368781291,0.007976717669920919,10393.0560546,10337.840918099999,80.72191100981851,-0.0016496331604610726,0
2009-11-24,10451.25,10453.969727,10359.580078,10433.709961,163750000,10433.709961,-0.3372,-0.47222656,-0.0016496331604610726,-0.00035544809231813357,0.007944102689893163,10392.314062399999,10356.514941500001,78.91407255834616,0.002941468577784434,1
2009-11-25,10432.959961,10481.480469,10420.94043,10464.400391,130080000,10464.400391,-0.174308,-0.34314454,0.002941468577784434,0.003653336853683964,0.008017369087480271,10399.9322266,10373.829004,74.94179542291573,-0.01476247689574861,0
2009-11-27,10452.230469,10452.230469,10231.25,10309.919922,130290000,10309.919922,-0.16576800000000003,-0.82777345,-0.01476247689574861,-0.002179592338574121,0.009950540462641244,10395.428125,10385.0740235,63.56481403938203,0.003387021651398703,1
2009-11-30,10309.769531,10364.339844,10263.290039,10344.839844,223580000,10344.839844,-0.27234400000000003,-0.46350402,0.003387021651398703,0.0025857020628319294,0.010060431270319477,10400.764062600001,10392.5110352,56.64266637029373,0.012251541436236968,1
2009-12-01,10343.820312,10501.280273,10343.44043,10471.580078,190220000,10471.580078,-0.22202,-0.40562096,0.012251541436236968,0.001973971994419399,0.009873404395975147,10404.890039200001,10398.973046899999,61.29658714234821,-0.0018049224528883245,0
2009-12-02,10470.44043,10513.519531,10421.469727,10452.679688,159500000,10452.679688,-0.479924,-0.4843501,-0.0018049224528883245,0.0018181190651174184,0.00988183626679421,10408.6839846,10400.4990235,58.33125003810283,-0.008278192729787692,0
2009-12-03,10455.629883,10507.629883,10350.049805,10366.150391,243970000,10366.150391,-0.24400000000000002,-0.67009765,-0.008278192729787692,-0.009388975605759575,0.010420355688427824,10389.0339846,10394.4831056,58.77173649379632,0.002194643058598844,1
2009-12-04,10368.570312,10516.700195,10311.80957,10388.900391,460660000,10388.900391,-0.256996,-0.4620996,0.002194643058598844,0.007660628753426657,0.0075193430452617374,10404.830078399998,10400.1291017,56.49824620873709,0.00011646670527798442,1
2009-12-07,10386.860352,10443.160156,10360.179688,10390.110352,196580000,10390.110352,-0.200056,-0.425,0.00011646670527798442,0.0043761439212861575,0.007461622838868244,10413.88418,10407.324121299998,48.91428832719727,-0.010023052833115886,0
2009-12-08,10385.419922,10385.650391,10249.839844,10285.969727,221770000,10285.969727,-0.156396,-0.5019387,-0.010023052833115886,-0.01772515223275184,0.005332565307574215,10376.762109799998,10390.826074499999,41.08750948434598,0.004965995366087661,1
2009-12-09,10282.849609,10342.269531,10235.629883,10337.049805,188610000,10337.049805,-0.100132,-0.8516211,0.004965995366087661,-0.01106222389391176,0.006598766194032367,10353.6361332,10381.160058899999,44.98327064733847,0.006653762369097871,1
2009-12-10,10336.0,10444.599609,10335.769531,10405.830078,195910000,10405.830078,-0.29424,-0.3043869,0.006653762369097871,0.003827813171073835,0.006541618134897622,10361.5720706,10375.3030276,54.24447150683774,0.006310877797133907,1
2009-12-11,10403.410156,10484.049805,10400.080078,10471.5,179970000,10471.5,-0.24180799999999997,-0.6058789,0.006310877797133907,0.007950755699954293,0.00700640637257347,10378.0919924,10391.4610354,58.3707927691658,0.002821926658072016,1
2009-12-14,10471.280273,10514.660156,10471.280273,10501.049805,154360000,10501.049805,-0.36852399999999996,-0.79211915,0.002821926658072016,0.010677408539616406,0.006967087378528258,10400.279883,10407.0820315,53.08236383930126,-0.004670942992446858,0
2009-12-15,10499.30957,10499.30957,10426.69043,10452.0,187560000,10452.0,-0.41649200000000003,-0.33704102,-0.004670942992446858,0.0161414312317274,0.004658812228118871,10433.4859376,10405.1240237,51.08290286279839,-0.0010409379066207425,0
2009-12-16,10449.80957,10509.969727,10427.589844,10441.120117,208310000,10441.120117,-0.279592,-0.49573842,-0.0010409379066207425,0.010067699581911782,0.00486478167968577,10454.3,10403.9680666,48.58852795898712,-0.012724722013654488,0
2009-12-17,10439.990234,10440.05957,10307.959961,10308.259766,198860000,10308.259766,-0.292668,-0.4806836,-0.012724722013654488,-0.009376504446895084,0.0073365203941514415,10434.785937600001,10398.1790041,49.89663568903559,0.002001296287472698,1
2009-12-18,10309.389648,10372.349609,10263.900391,10328.889648,480080000,10328.889648,-0.275656,-0.43607423,0.002001296287472698,-0.013618903881965294,0.006319087049498551,10406.2638672,10392.1779298,48.98892035904803,0.008253549307355224,1
2009-12-21,10330.099609,10458.049805,10329.799805,10414.139648,164470000,10414.139648,-0.20206,-0.663833,0.008253549307355224,-0.008276330330194037,0.007803169915590936,10388.8818358,10394.580859400001,46.15670102957032,0.004877026976467969,1
2009-12-22,10414.669922,10479.820312,10414.589844,10464.929688,135080000,10464.929688,-0.275268,-0.4493164,0.004877026976467969,0.0012370539609645181,0.00803959653491801,10391.4677734,10412.476855500001,50.78609297241327,0.00014436236506520927,1
2009-12-23,10464.320312,10492.05957,10437.799805,10466.44043,112460000,10466.44043,-0.210572,-0.819458,0.00014436236506520927,0.0024250571505997076,0.008008573566913835,10396.531836,10425.415918,57.22393153480606,0.005125850986188674,1
2009-12-24,10467.120117,10522.05957,10461.679688,10520.089844,52670000,10520.089844,-0.22596521739130432,-0.77972144,0.005125850986188674,0.02054954791677699,0.0031208100693265154,10438.8978516,10436.8418946,59.0469148118882,0.0025655896860419247,1
2009-12-28,10517.910156,10551.610352,10506.339844,10547.080078,102010000,10547.080078,0.039308,-0.65215576,0.0025655896860419247,0.02112428706625291,0.003035872823131892,10482.535937600001,10444.3999024,60.45306565063839,-0.00015833026654310522,0
2009-12-29,10547.830078,10580.330078,10544.280273,10545.410156,92890000,10545.410156,-0.130672,-0.5372656,-0.00015833026654310522,0.012605026669217922,0.002508226818097775,10508.7900392,10448.8359375,70.00742554659996,0.0002939297717343692,1
2009-12-30,10544.360352,10550.700195,10505.660156,10548.509766,110160000,10548.509766,-0.34476,-0.6129395,0.0002939297717343692,0.007986683187736876,0.002251679969896591,10525.5060548,10458.4869141,67.61051352548378,-0.011419618853486413,0
2009-12-31,10548.509766,10555.009766,10423.129883,10428.049805,137940000,10428.049805,-0.33006,-0.42990234,-0.011419618853486413,-0.0036679733914083412,0.006340237227500254,10517.827929800002,10457.1798829,51.703811123109766,0.014951036762908876,1
2010-01-04,10430.69043,10604.969727,10430.69043,10583.959961,179780000,10583.959961,-0.157436,-0.50916505,0.014951036762908876,0.006071252046999209,0.009392361662697989,10530.601953200001,10484.7499024,57.575103768213985,-0.0011281628090051843,0
2010-01-05,10584.55957,10584.55957,10522.519531,10572.019531,188540000,10572.019531,-0.301172,-0.56513673,-0.0011281628090051843,0.0023645836397905295,0.009407925555226272,10535.5898438,10509.062890700001,54.89655465713817,0.00015703309997983084,1
2010-01-06,10564.719727,10594.990234,10546.549805,10573.679688,186040000,10573.679688,-0.386552,-0.31522238,0.00015703309997983084,0.0026807427669293116,0.009403399497350681,10541.2437502,10525.016894700002,58.98269212392551,0.00313804323367739,1
2010-01-07,10571.110352,10612.370117,10505.209961,10606.860352,217390000,10606.860352,-0.07881600000000001,-0.5324219,0.00313804323367739,0.005531642601126041,0.009468259144013646,10552.9138674,10539.2099611,61.84533052565513,0.0010681839511410551,1
2010-01-08,10606.400391,10619.400391,10554.330078,10618.19043,172710000,10618.19043,-0.38187200000000004,-0.46901366,0.0010681839511410551,0.01823357469091036,0.006512913088324219,10590.941992400001,10554.3849611,76.807304683822,0.004313334207173503,1
2010-01-11,10620.30957,10676.230469,10591.589844,10663.990234,182050000,10663.990234,-0.305844,-0.4004493,0.004313334207173503,0.007561467852760018,0.0022076475497865918,10606.948047000002,10568.7750001,77.77500768631172,-0.0034443456149175766,0
2010-01-12,10662.860352,10663.080078,10568.839844,10627.259766,256050000,10627.259766,-0.25496800000000003,-0.69862914,-0.0034443456149175766,0.0052251355417969325,0.003000253102651935,10617.996093999998,10576.7929689,69.20964383436375,0.005035142282980187,1
2010-01-13,10628.089844,10709.259766,10614.490234,10680.769531,202810000,10680.769531,-0.23842,-0.35373658,0.005035142282980187,0.010127963600177425,0.0034046105055145735,10639.4140626,10590.3289064,69.35986823583714,0.0027882142680417665,1
2010-01-14,10680.160156,10723.769531,10666.860352,10710.549805,201320000,10710.549805,-0.219164,-0.5994922,0.0027882142680417665,0.009775697007309958,0.0033794450959079942,10660.1519532,10606.5329103,70.83872432452107,-0.009420563447909869,0
2010-01-15,10706.990234,10709.94043,10561.05957,10609.650391,362930000,10609.650391,-0.174956,-0.62506473,-0.009420563447909869,-0.0008042838425531551,0.006169200122552481,10658.443945399998,10624.692968899999,57.07472939992807,0.010912640165618992,1
2010-01-19,10608.370117,10729.889648,10591.969727,10725.429688,192150000,10725.429688,-0.277316,-0.5715234,0.010912640165618992,0.005761394436025746,0.007841063549385408,10670.731836199999,10638.8399416,62.35535919639751,-0.011400876287204764,0
2010-01-20,10719.69043,10719.919922,10517.299805,10603.150391,203270000,10603.150391,-0.08338,-0.7407489,-0.011400876287204764,-0.0022686351449818787,0.009618597783386102,10665.909961199999,10641.9530276,53.42729224091552,-0.020113881265045985,0
2010-01-21,10603.910156,10614.94043,10374.69043,10389.879883,304290000,10389.879883,-0.30964,-0.55086917,-0.020113881265045985,-0.027234896058352165,0.012265926745389582,10607.7320316,10623.573047099999,42.46435532215809,-0.020876027099686834,0
2010-01-22,10389.580078,10389.580078,10157.639648,10172.980469,323620000,10172.980469,-0.18498799999999999,-0.36797974,-0.020876027099686834,-0.050190638742844684,0.012845755566654916,10500.2181644,10580.1850588,38.90008456149701,0.0023473831560738567,1
2010-01-25,10175.099609,10256.870117,10171.769531,10196.860352,215330000,10196.860352,-0.234708,-0.7575879,0.0023473831560738567,-0.038907034990536826,0.014041984668630086,10417.660156599999,10538.052051,30.967421026982308,-0.00025206905961949744,0
2010-01-26,10195.349609,10285.129883,10155.599609,10194.290039,217300000,10194.290039,-0.39976799999999996,-0.6174512,-0.00025206905961949744,-0.04952152635845064,0.01083978299990509,10311.4322268,10491.0820315,31.255409503649375,0.004107212649416381,1
2010-01-27,10194.290039,10255.05957,10104.360352,10236.160156,262170000,10236.160156,-0.08699200000000001,-0.46129882,0.004107212649416381,-0.034611433533141445,0.012457801624601857,10238.034179799999,10451.9720705,33.89357695420628,-0.011303085652893063,0
2010-01-28,10236.919922,10258.830078,10055.080078,10120.459961,240050000,10120.459961,-0.28982800000000003,-0.55441403,-0.011303085652893063,-0.025930994875198343,0.010619022917275353,10184.1501954,10395.941113500001,28.483548802267464,-0.005249749833973971,0
2010-01-29,10122.040039,10239.339844,10043.75,10067.330078,316900000,10067.330078,-0.3158,-0.41562408,-0.005249749833973971,-0.010385392100372814,0.0062517354116463095,10163.0201172,10331.6191408,26.501109336675796,0.01174096747441511,1
2010-02-01,10068.990234,10190.889648,10068.910156,10185.530273,198430000,10185.530273,-0.22986,-0.54088867,0.01174096747441511,-0.0011111340754781374,0.008802266839646931,10160.7541014,10289.207128999999,30.77700535888654,0.010929164512434753,1
2010-02-02,10186.129883,10314.839844,10173.589844,10296.849609,237140000,10296.849609,-0.134408,-0.7293603,0.010929164512434753,0.010060491668143934,0.010106651906657672,10181.2660154,10246.3491211,37.47580963882877,-0.002554160252764337,0
2010-02-03,10291.730469,10307.200195,10231.929688,10270.549805,198940000,10270.549805,-0.052912,-0.7084204,-0.002554160252764337,0.0033596239679625217,0.010205404443046896,10188.143945200001,10213.089062500001,34.12312353691193,-0.02613006334571788,0
2010-02-04,10273.120117,10273.120117,9998.030273,10002.179688,304240000,10002.179688,-0.244556,-0.29354492,-0.02613006334571788,-0.011687242818587573,0.01540118459502494,10164.487890600001,10174.319043,26.857725151197968,0.001004859072073927,1
2010-02-05,10003.69043,10031.959961,9835.089844,10012.230469,308320000,10012.230469,0.017136,-0.39580193,0.001004859072073927,-0.005473110404953241,0.015350831889924005,10153.4679688,10158.244043,29.2507648238131,-0.010371397394567938,0
2010-02-08,10005.429688,10028.55957,9904.089844,9908.389648,216270000,9908.389648,-0.177944,-0.37389827,-0.010371397394567938,-0.027209248568496158,0.013876328751334792,10098.039843800001,10129.396972600001,21.385756612026228,0.015163917179047193,1
2010-02-09,9910.280273,10139.429688,9910.05957,10058.639648,236210000,10058.639648,-0.28854,-0.3330882,0.015163917179047193,-0.02313425659745405,0.015190971187547468,10050.3978516,10115.831933500001,31.296663633057975,-0.002014165504381049,0
2010-02-10,10055.459961,10085.540039,9962.959961,10038.379883,178600000,10038.379883,-0.194144,-0.6565137,-0.002014165504381049,-0.022605403450453476,0.015210857488051524,10003.9638672,10096.0539062,36.080758320350064,0.010540600000523037,1
2010-02-11,10037.849609,10161.570312,9976.709961,10144.19043,194470000,10144.19043,-0.19513999999999998,-0.22041015,0.010540600000523037,0.014197979483449696,0.0101568547683484,10032.3660156,10098.426953099999,48.749945939251454,-0.004441042615561441,0
2010-02-12,10137.230469,10137.389648,9983.820312,10099.139648,296510000,10099.139648,-0.25872,-0.48851135,-0.004441042615561441,0.008680301484178754,0.010684460393321682,10049.7478514,10101.607910100001,45.83359699328606,0.016800433295681705,1
2010-02-16,10100.80957,10279.540039,10100.80957,10268.80957,234900000,10268.80957,-0.43007599999999996,-0.5975195,0.016800433295681705,0.03637522693435358,0.009838268761856946,10121.8318358,10109.9358398,52.7809483745219,0.003937229892559069,1
2010-02-17,10261.480469,10320.129883,10261.480469,10309.240234,193270000,10309.240234,-0.351212,-0.58070385,0.003937229892559069,0.024913963992121868,0.008794934566596706,10171.951953,10111.1749023,52.73016349824435,0.008115065232846774,1
2010-02-18,10309.389648,10406.580078,10294.509766,10392.900391,185310000,10392.900391,-0.240404,-0.583537,0.008115065232846774,0.03531650646140427,0.00790735848993816,10242.8560546,10123.4099609,60.42760121701406,0.0009091993230478934,1
2010-02-19,10387.769531,10438.549805,10339.169922,10402.349609,241750000,10402.349609,-0.369472,-0.34892663,0.0009091993230478934,0.02544896813416786,0.007998916802702944,10294.4878904,10163.426953,63.26639679024372,-0.001823600120456348,0
2010-02-22,10402.429688,10433.639648,10368.950195,10383.379883,158440000,10383.379883,-0.306156,-0.11117187,-0.001823600120456348,0.02814499501017287,0.007274145183621774,10351.3359374,10200.541894400001,58.502846372649735,-0.009724167673505812,0
2010-02-23,10383.160156,10411.120117,10267.830078,10282.410156,190740000,10282.410156,-0.30687200000000003,-0.43156922,-0.009724167673505812,0.001324455956388082,0.006702013430684822,10354.0560546,10237.943945199999,49.373875725585705,0.008923005268999251,1
2010-02-24,10284.0,10393.509766,10283.929688,10374.160156,181450000,10374.160156,-0.22862400000000002,-0.407883,0.008923005268999251,0.006297255716856132,0.007681067296704127,10367.040039,10269.495996,54.251440737644074,-0.005121367146936895,0
2010-02-25,10366.599609,10366.679688,10185.830078,10321.030273,242550000,10321.030273,-0.14456,-0.46157634,-0.005121367146936895,-0.006915309037526907,0.006985901855095847,10352.6660154,10297.761035,65.89021876107006,0.0004097936822318182,1
2010-02-26,10321.410156,10353.450195,10272.290039,10325.259766,282120000,10325.259766,-0.12234,-0.46323365,0.0004097936822318182,-0.007410810624294384,0.006948685928602681,10337.2480468,10315.8679686,65.69115240331789,0.007605646228736385,1
2010-03-01,10326.099609,10413.990234,10326.099609,10403.790039,173750000,10403.790039,-0.388304,-0.581582,0.007605646228736385,0.0019656562920726817,0.008024113535009108,10341.330077999999,10346.3330077,75.47936095883418,0.0002105415422446466,1
2010-03-02,10404.160156,10456.919922,10389.429688,10405.980469,217180000,10405.980469,-0.263628,-0.6777832,0.0002105415422446466,0.012017640915432004,0.005808911496883755,10366.044140599999,10360.0500976,71.07393359980696,-0.0008860965122382547,0
2010-03-03,10406.280273,10469.540039,10376.580078,10396.759766,183290000,10396.759766,-0.269572,-0.4157227,-0.0008860965122382547,0.002178452005768161,0.004584956853721252,10370.5640626,10368.8020508,72.03891538220299,0.004557177723288897,1
2010-03-04,10396.530273,10452.379883,10390.860352,10444.139648,165740000,10444.139648,-0.1985,-0.54912597,0.004557177723288897,0.011928012198748839,0.003581310129787272,10395.1859376,10373.925976499999,69.87390351356679,0.01168698917419908,1
2010-03-05,10445.129883,10571.94043,10445.049805,10566.200195,184270000,10566.200195,-0.160512,-0.65016156,0.01168698917419908,0.02333504768503669,0.0052110384250136236,10443.3740234,10390.3110351,78.08067168435875,-0.0012947572209045521,0
2010-03-08,10563.780273,10587.740234,10542.389648,10552.519531,171780000,10552.519531,-0.12128,-0.4631245,-0.0012947572209045521,0.014295702954641332,0.00545689678649012,10473.1199218,10407.2249999,70.99529245827749,0.0011239355648817728,1
2010-03-09,10552.240234,10612.599609,10533.929688,10564.379883,219860000,10564.379883,-0.12388,-0.74557877,0.0011239355648817728,0.015221959571410038,0.005360687325588629,10504.7998046,10435.4219726,69.71465916275346,0.00027925870071632275,1
2010-03-10,10560.129883,10601.790039,10526.519531,10567.330078,186570000,10567.330078,-0.090096,-0.5658276,0.00027925870071632275,0.016406103039699804,0.005169372942111601,10538.913867,10454.738964799999,65.39888680370916,0.004212016249276029,1
2010-03-11,10560.980469,10611.839844,10507.169922,10611.839844,150000000,10611.839844,-0.159732,-0.36122176,0.004212016249276029,0.016056870326519812,0.005150164240213393,10572.4539062,10483.8199219,67.41596390336895,0.0012109668246893524,1
2010-03-12,10611.769531,10644.950195,10594.839844,10624.69043,166140000,10624.69043,-0.21138400000000002,-0.58993167,0.0012109668246893524,0.005535597842228901,0.0020066023937160534,10584.1519532,10513.7629883,70.26755246989184,0.0016433383273641855,1
2010-03-15,10623.410156,10644.19043,10570.509766,10642.150391,160570000,10642.150391,-0.08016400000000001,-0.6275586,0.0016433383273641855,0.008493787643480966,0.0014918746464031326,10602.0781252,10537.5990235,85.14442288003794,0.00411853585879296,1
2010-03-16,10642.530273,10693.990234,10621.900391,10685.980469,227410000,10685.980469,-0.306384,-0.6538574,0.00411853585879296,0.011510432921451264,0.0017792705304586066,10626.398242400002,10565.5990235,83.60981526599478,0.004462805555217608,1
2010-03-17,10686.360352,10767.980469,10686.360352,10733.669922,194190000,10733.669922,-0.154184,-0.5346818,0.004462805555217608,0.01574095280190968,0.0015666192198637045,10659.6662112,10599.2900391,95.00452666480437,0.004238997503243747,1
2010-03-18,10733.44043,10784.0,10728.150391,10779.169922,153280000,10779.169922,-0.148152,-0.6555562,0.004238997503243747,0.015768243816326466,0.0015713194332427256,10693.132226799999,10632.793066499999,95.41709500429329,-0.003450122158673463,0
2010-03-19,10780.0,10819.900391,10694.219727,10741.980469,434190000,10741.980469,-0.28782,-0.5659668,-0.003450122158673463,0.01103938413761374,0.0033612607574422457,10716.5902346,10650.3710939,86.8903836134694,0.004087624170116211,1
2010-03-22,10741.0,10809.849609,10695.129883,10785.889648,157200000,10785.889648,-0.274052,-0.7811194,0.004087624170116211,0.013506598922108815,0.003436473070235869,10745.338086,10673.7081056,87.98401855883709,0.009543990654409251,1
2010-03-23,10787.179688,10893.889648,10784.759766,10888.830078,189140000,10888.830078,-0.27128399999999997,-0.40597656,0.009543990654409251,0.018982779314305143,0.004644075086902706,10785.9080078,10706.153125100001,91.4332749152625,-0.004837956568579105,0
2010-03-24,10887.620117,10887.839844,10825.419922,10836.150391,195570000,10836.150391,-0.267644,-0.60546875,-0.004837956568579105,0.009547570378510839,0.00597305837549547,10806.404101600001,10733.035156400001,82.71607161733041,0.00046691581580526886,1
2010-03-25,10837.509766,10955.480469,10834.19043,10841.209961,200330000,10841.209961,-0.226264,-0.7346997,0.00046691581580526886,0.005755548845498781,0.0058431869670800395,10818.8121094,10755.9721681,78.52151200860078,0.0008440377995553305,1
2010-03-26,10841.290039,10909.379883,10816.429688,10850.360352,175490000,10850.360352,-0.286072,-0.4737853,0.0008440377995553305,0.010089376285199014,0.005284695513915911,10840.488086000001,10778.539160299999,81.18235496238759,0.004193409114897628,1
2010-03-29,10849.230469,10916.639648,10849.230469,10895.860352,136710000,10895.860352,-0.298208,-0.3565918,0.004193409114897628,0.010195793540349385,0.005295239157336382,10862.4822268,10803.9101564,82.42060953832497,0.001060913927542817,1
2010-03-30,10895.019531,10940.219727,10866.830078,10907.419922,148810000,10907.419922,-0.311952,-0.70810837,0.001060913927542817,0.0017072397922304194,0.003257672688209675,10866.200195599999,10826.0541017,82.71175878125425,-0.004656466823795502,0
